date;category;sales;customer_type;rg_code_current;create_sale
2024-02-10;MA033;7637;B2C;MP_RT;5
2024-02-10;MA037;12236;B2B;MP_OZ;8
2024-02-10;MA039;23588;B2C;ДКП;6
2024-02-10;MA040;44378;B2C;B2C_CL;7
2024-02-10;MA041;6648;B2C;MP_OZ;5
2024-02-10;MA042;17282;B2B;ДКП;4
2024-02-10;MA043;24648;B2C;MP_WB;8
2024-02-10;MA044;31466;B2C;MP_YM;6
2024-02-10;MA045;13752;B2C;MP_RT;6
2024-02-10;MA046;23869;B2B;MP_WB;9
2024-02-10;MA047;28201;B2B;MP_RT;2
2024-02-10;MA048;48931;B2C;B2C_CL;4
2024-02-10;MA049;2064;B2C;MP_OZ;7
2024-02-10;MA050;47309;B2C;B2C_CL;1
2024-02-10;MA051;24554;B2C;B2C_CL;7
2024-02-10;MA052;793;B2B;B2C_CL;1
2024-02-10;MA053;30470;B2B;MP_OZ;6
2024-02-10;MA054;22637;B2B;MP_RT;4
2024-02-10;MA055;327;B2B;ДКП;0
2024-02-10;MA056;18998;B2B;MP_RT;10
2024-02-10;MA057;6259;B2C;B2C_CL;4
2024-02-10;MA058;503;B2B;B2C_CL;1
2024-02-10;MA059;43535;B2B;MP_WB;7
2024-02-10;MA061;3015;B2B;MP_OZ;6
2024-02-10;MA062;1449;B2B;MP_OZ;7
2024-02-10;MA063;12288;B2B;B2C_CL;4
2024-02-10;MA064;41547;B2B;MP_WB;10
2024-02-10;MA065;1371;B2B;B2C_CL;8
2024-02-10;MA066;27163;B2C;MP_WB;5
2024-02-10;MA067;17261;B2B;MP_WB;3
2024-02-10;MA068;49965;B2B;MP_WB;7
2024-02-10;MA069;27908;B2B;MP_WB;6
2024-02-10;MA070;24146;B2C;MP_YM;6
2024-02-10;MA071;7019;B2B;MP_OZ;10
2024-02-10;MA072;49327;B2B;MP_YM;4
2024-02-10;MA073;36055;B2B;ДКП;9
2024-02-10;MA076;39967;B2C;MP_RT;9
2024-02-10;MA077;34465;B2B;MP_OZ;3
2024-02-10;MA078;9110;B2B;ДКП;9
2024-02-11;MA002;14858;B2B;MP_WB;9
2024-02-11;MA004;48792;B2C;ДКП;0
2024-02-11;MA005;46320;B2B;B2C_CL;2
2024-02-11;MA007;1022;B2B;MP_OZ;1
2024-02-11;MA009;644;B2C;ДКП;0
2024-02-11;MA010;37407;B2C;MP_YM;8
2024-02-11;MA011;43421;B2B;MP_WB;1
2024-02-11;MA014;44464;B2C;MP_WB;6
2024-02-11;MA015;33199;B2B;MP_WB;4
2024-02-11;MA017;16923;B2C;ДКП;4
2024-02-11;MA019;595;B2B;MP_OZ;6
2024-02-11;MA020;11303;B2B;B2C_CL;8
2024-02-11;MA021;47611;B2B;MP_OZ;3
2024-02-11;MA022;8395;B2C;MP_RT;1
2024-02-11;MA025;45330;B2B;B2C_CL;6
2024-02-11;MA026;38410;B2B;B2C_CL;6
2024-02-11;MA029;18581;B2C;B2C_CL;0
2024-02-11;MA030;13148;B2B;MP_OZ;9
2024-02-11;MA031;18419;B2C;B2C_CL;3
2024-02-11;MA032;30351;B2C;B2C_CL;10
2024-02-11;MA033;44008;B2B;B2C_CL;6
2024-02-11;MA037;24351;B2B;B2C_CL;10
2024-02-11;MA039;18416;B2C;ДКП;3
2024-02-11;MA040;7152;B2B;MP_WB;9
2024-02-11;MA041;18029;B2B;MP_WB;2
2024-02-11;MA042;4307;B2B;MP_RT;8
2024-02-11;MA043;40317;B2B;MP_RT;3
2024-02-11;MA044;3560;B2C;MP_WB;9
2024-02-11;MA045;43447;B2B;MP_OZ;1
2024-02-11;MA046;47079;B2B;B2C_CL;4
2024-02-11;MA047;42229;B2B;MP_WB;6
2024-02-11;MA048;37060;B2B;B2C_CL;4
2024-02-11;MA049;39925;B2B;MP_OZ;9
2024-02-11;MA050;48084;B2B;MP_OZ;1
2024-02-11;MA051;30177;B2B;MP_OZ;4
2024-02-11;MA052;10520;B2B;MP_OZ;1
2024-02-11;MA053;40091;B2B;MP_YM;2
2024-02-11;MA054;1632;B2C;MP_WB;7
2024-02-11;MA055;2969;B2C;MP_YM;7
2024-02-11;MA056;20110;B2C;MP_OZ;10
2024-02-11;MA057;44131;B2B;B2C_CL;6
2024-02-11;MA058;27181;B2B;MP_WB;2
2024-02-11;MA059;47601;B2B;MP_YM;5
2024-02-11;MA061;26631;B2B;MP_WB;4
2024-02-11;MA062;24941;B2B;MP_OZ;8
2024-02-11;MA063;11433;B2B;MP_WB;10
2024-02-11;MA064;46835;B2B;B2C_CL;8
2024-02-11;MA065;30474;B2B;MP_YM;4
2024-02-11;MA066;37575;B2C;MP_WB;3
2024-02-11;MA067;36480;B2B;MP_YM;1
2024-02-11;MA068;25262;B2C;ДКП;7
2024-02-11;MA069;37336;B2C;MP_OZ;5
2024-02-11;MA070;1629;B2B;MP_OZ;2
2024-02-11;MA071;8903;B2C;ДКП;5
2024-02-11;MA072;37022;B2B;MP_OZ;2
2024-02-11;MA073;48334;B2C;MP_YM;8
2024-02-11;MA076;9195;B2C;MP_YM;4
2024-02-11;MA077;46561;B2B;MP_YM;1
2024-02-11;MA078;41714;B2C;B2C_CL;2
2024-02-12;MA002;40553;B2C;MP_RT;2
2024-02-12;MA004;17772;B2B;MP_OZ;4
2024-02-12;MA005;38874;B2B;B2C_CL;0
2024-02-12;MA007;45845;B2B;MP_WB;10
2024-02-12;MA009;46304;B2C;MP_OZ;7
2024-02-12;MA010;2757;B2C;MP_RT;2
2024-02-12;MA011;23040;B2C;MP_OZ;9
2024-02-12;MA014;26990;B2B;MP_YM;2
2024-02-12;MA015;2749;B2C;MP_OZ;5
2024-02-12;MA017;25119;B2C;MP_YM;9
2024-02-12;MA019;10232;B2C;MP_RT;3
2024-02-12;MA020;31138;B2B;MP_RT;7
2024-02-12;MA021;11526;B2C;ДКП;1
2024-02-12;MA022;5174;B2C;MP_OZ;5
2024-02-12;MA025;37745;B2C;MP_WB;0
2024-02-12;MA026;16968;B2C;MP_RT;2
2024-02-12;MA029;29604;B2B;MP_RT;10
2024-02-12;MA030;49283;B2C;MP_WB;10
2024-02-12;MA031;6886;B2B;B2C_CL;8
2024-02-12;MA032;11853;B2C;MP_OZ;4
2024-02-12;MA033;8852;B2C;ДКП;4
2024-02-12;MA037;34770;B2C;B2C_CL;6
2024-02-12;MA039;3976;B2B;ДКП;3
2024-02-12;MA040;22463;B2C;MP_RT;10
2024-02-12;MA041;12391;B2C;MP_RT;9
2024-02-12;MA042;21473;B2C;MP_RT;5
2024-02-12;MA043;22458;B2B;MP_YM;7
2024-02-12;MA044;2391;B2C;B2C_CL;1
2024-02-12;MA045;3213;B2C;ДКП;7
2024-02-12;MA046;8902;B2B;B2C_CL;4
2024-02-12;MA047;7845;B2B;MP_OZ;6
2024-02-12;MA048;19131;B2C;MP_WB;4
2024-02-12;MA049;8707;B2B;MP_WB;8
2024-02-12;MA050;28250;B2B;ДКП;5
2024-02-12;MA051;38569;B2C;MP_WB;0
2024-02-12;MA052;5377;B2C;ДКП;1
2024-02-12;MA053;4899;B2B;MP_RT;1
2024-02-12;MA054;42892;B2B;MP_YM;4
2024-02-12;MA055;956;B2C;MP_YM;5
2024-02-12;MA056;23599;B2B;MP_WB;3
2024-02-12;MA057;42901;B2B;MP_RT;1
2024-02-12;MA058;5774;B2B;MP_RT;4
2024-02-12;MA059;31262;B2C;MP_OZ;1
2024-02-12;MA061;30051;B2B;MP_RT;0
2024-02-12;MA062;33575;B2C;MP_YM;4
2024-02-12;MA063;18825;B2C;MP_OZ;5
2024-02-12;MA064;11450;B2B;B2C_CL;9
2024-02-12;MA065;43341;B2B;MP_RT;1
2024-02-12;MA066;7217;B2B;MP_OZ;6
2024-02-12;MA067;39486;B2C;MP_YM;10
2024-02-12;MA068;28116;B2C;MP_OZ;3
2024-02-12;MA069;45333;B2C;MP_OZ;5
2024-02-12;MA070;46586;B2B;MP_OZ;7
2024-02-12;MA071;14144;B2C;B2C_CL;1
2024-02-12;MA072;44928;B2B;MP_YM;4
2024-02-12;MA073;7775;B2B;ДКП;7
2024-02-12;MA076;7610;B2B;MP_YM;0
2024-02-12;MA077;48449;B2B;ДКП;9
2024-02-12;MA078;21493;B2B;MP_WB;2
2024-02-13;MA002;1444;B2B;MP_RT;2
2024-02-13;MA004;33708;B2C;B2C_CL;8
2024-02-13;MA005;19984;B2C;ДКП;2
2024-02-13;MA007;20338;B2C;MP_WB;9
2024-02-13;MA009;4607;B2B;MP_WB;6
2024-02-13;MA010;33055;B2C;MP_OZ;2
2024-02-13;MA011;5141;B2B;MP_OZ;9
2024-02-13;MA014;34839;B2C;MP_YM;6
2024-02-13;MA015;49651;B2B;MP_YM;3
2024-02-13;MA017;48571;B2B;MP_RT;3
2024-02-13;MA019;25309;B2B;MP_OZ;2
2024-02-13;MA020;45231;B2B;B2C_CL;6
2024-02-13;MA021;2415;B2B;MP_WB;1
2024-02-13;MA022;39848;B2C;ДКП;5
2024-02-13;MA025;8873;B2C;MP_WB;0
2024-02-13;MA026;41058;B2C;MP_WB;9
2024-02-13;MA029;49113;B2B;MP_RT;6
2024-02-13;MA030;48368;B2C;B2C_CL;4
2024-02-13;MA031;48317;B2C;MP_WB;9
2024-02-13;MA032;40042;B2B;MP_OZ;3
2024-02-13;MA033;6308;B2B;MP_RT;7
2024-02-13;MA037;31765;B2C;MP_WB;6
2024-02-13;MA039;28136;B2C;MP_RT;2
2024-02-13;MA040;38169;B2C;MP_OZ;7
2024-02-13;MA041;19025;B2B;ДКП;6
2024-02-13;MA042;44055;B2B;ДКП;1
2024-02-13;MA043;16328;B2B;MP_YM;6
2024-02-13;MA044;38939;B2B;MP_RT;3
2024-02-13;MA045;40094;B2B;B2C_CL;0
2024-02-13;MA046;10030;B2C;MP_WB;4
2024-02-13;MA047;42378;B2B;MP_YM;6
2024-02-13;MA048;9643;B2C;ДКП;5
2024-02-13;MA049;32126;B2C;MP_WB;8
2024-02-13;MA050;33317;B2B;MP_OZ;7
2024-02-13;MA051;47809;B2B;MP_WB;1
2024-02-13;MA052;34722;B2B;MP_YM;1
2024-02-13;MA053;32915;B2C;B2C_CL;4
2024-02-13;MA054;3690;B2C;MP_YM;3
2024-02-13;MA055;35957;B2B;MP_RT;2
2024-02-13;MA056;16313;B2C;MP_OZ;9
2024-02-13;MA057;9922;B2C;MP_RT;8
2024-02-13;MA058;22402;B2B;MP_OZ;3
2024-02-13;MA059;25662;B2C;B2C_CL;8
2024-02-13;MA061;38256;B2C;MP_YM;1
2024-02-13;MA062;40116;B2B;ДКП;6
2024-02-13;MA063;5309;B2C;ДКП;8
2024-02-13;MA064;7452;B2C;ДКП;2
2024-02-13;MA065;17826;B2B;MP_WB;8
2024-02-13;MA066;45250;B2C;MP_RT;3
2024-02-13;MA067;48573;B2C;MP_RT;8
2024-02-13;MA068;20191;B2C;MP_YM;1
2024-02-13;MA069;30519;B2C;MP_YM;6
2024-02-13;MA070;12847;B2B;MP_WB;9
2024-02-13;MA071;1818;B2B;MP_OZ;8
2024-02-13;MA072;14981;B2C;ДКП;10
2024-02-13;MA073;17434;B2B;MP_YM;7
2024-02-13;MA076;42302;B2B;MP_RT;2
2024-02-13;MA077;7159;B2C;B2C_CL;7
2024-02-13;MA078;7916;B2C;MP_OZ;3
2024-02-14;MA002;36191;B2B;ДКП;1
2024-02-14;MA004;17422;B2B;MP_WB;9
2024-02-14;MA005;44884;B2C;MP_WB;6
2024-02-14;MA007;20884;B2B;ДКП;5
2024-02-14;MA009;10318;B2C;MP_YM;6
2024-02-14;MA010;33475;B2C;B2C_CL;3
2024-02-14;MA011;31344;B2C;MP_WB;3
2024-02-14;MA014;45673;B2B;MP_RT;1
2024-02-14;MA015;789;B2C;MP_RT;2
2024-02-14;MA017;31236;B2B;B2C_CL;3
2024-02-14;MA019;44156;B2B;MP_OZ;5
2024-02-14;MA020;28502;B2B;ДКП;1
2024-02-14;MA021;27761;B2C;B2C_CL;2
2024-02-14;MA022;13089;B2C;MP_WB;7
2024-02-14;MA025;24793;B2C;MP_RT;3
2024-02-14;MA026;2270;B2B;ДКП;5
2024-02-14;MA029;46349;B2B;MP_YM;10
2024-02-14;MA030;15869;B2B;MP_OZ;0
2024-02-14;MA031;30082;B2B;B2C_CL;9
2024-02-14;MA032;37384;B2C;MP_RT;3
2024-02-14;MA033;36047;B2B;ДКП;7
2024-02-14;MA037;49007;B2B;MP_RT;0
2024-02-14;MA039;40697;B2C;MP_YM;9
2024-02-14;MA040;48326;B2C;MP_RT;7
2024-02-14;MA041;39733;B2C;MP_WB;0
2024-02-14;MA042;20309;B2C;ДКП;2
2024-02-14;MA043;26844;B2B;MP_OZ;4
2024-02-14;MA044;18393;B2C;MP_WB;10
2024-02-14;MA045;9491;B2C;MP_WB;6
2024-02-14;MA046;37179;B2C;B2C_CL;7
2024-02-14;MA047;15397;B2C;MP_OZ;9
2024-02-14;MA048;19028;B2C;MP_RT;3
2024-02-14;MA049;15691;B2B;MP_RT;2
2024-02-14;MA050;36769;B2C;B2C_CL;5
2024-02-14;MA051;37711;B2C;MP_WB;9
2024-02-14;MA052;5182;B2B;ДКП;3
2024-02-14;MA053;31266;B2B;ДКП;0
2024-02-14;MA054;19995;B2B;ДКП;10
2024-02-14;MA055;8003;B2C;B2C_CL;5
2024-02-14;MA056;47375;B2C;ДКП;2
2024-02-14;MA057;6370;B2B;MP_RT;7
2024-02-14;MA058;26601;B2C;ДКП;1
2024-02-14;MA059;13339;B2B;MP_WB;2
2024-02-14;MA061;5961;B2B;MP_OZ;9
2024-02-14;MA062;25997;B2C;MP_OZ;4
2024-02-14;MA063;16758;B2C;MP_OZ;6
2024-02-14;MA064;27319;B2B;B2C_CL;3
2024-02-14;MA065;41831;B2C;MP_YM;10
2024-02-14;MA066;14615;B2C;MP_RT;4
2024-02-14;MA067;30544;B2C;MP_YM;5
2024-02-14;MA068;18139;B2B;MP_YM;9
2024-02-14;MA069;25481;B2B;MP_YM;8
2024-02-14;MA070;18750;B2C;MP_RT;3
2024-02-14;MA071;24304;B2C;MP_OZ;1
2024-02-14;MA072;2401;B2C;ДКП;1
2024-02-14;MA073;21079;B2B;MP_WB;0
2024-02-14;MA076;18224;B2B;ДКП;4
2024-02-14;MA077;18937;B2C;ДКП;7
2024-02-14;MA078;24815;B2B;MP_YM;2
2024-02-15;MA002;1618;B2B;ДКП;1
2024-02-15;MA004;17073;B2C;ДКП;3
2024-02-15;MA005;37495;B2B;B2C_CL;5
2024-02-15;MA007;45004;B2B;MP_OZ;3
2024-02-15;MA009;3417;B2B;MP_WB;9
2024-02-15;MA010;43979;B2B;MP_RT;5
2024-02-15;MA011;20414;B2B;MP_RT;2
2024-02-15;MA014;991;B2C;ДКП;7
2024-02-15;MA015;23188;B2B;MP_OZ;6
2024-02-15;MA017;43969;B2C;ДКП;8
2024-02-15;MA019;14587;B2B;B2C_CL;1
2024-02-15;MA020;38320;B2B;ДКП;7
2024-02-15;MA021;14152;B2C;MP_YM;8
2024-02-15;MA022;35223;B2C;ДКП;6
2024-02-15;MA025;17988;B2B;ДКП;6
2024-02-15;MA026;21904;B2B;ДКП;8
2024-02-15;MA029;32618;B2C;ДКП;9
2024-02-15;MA030;30860;B2B;B2C_CL;1
2024-02-15;MA031;40233;B2B;MP_OZ;9
2024-02-15;MA032;22841;B2B;MP_RT;1
2024-02-15;MA033;30635;B2C;MP_OZ;3
2024-02-15;MA037;861;B2B;MP_RT;4
2024-02-15;MA039;20793;B2C;MP_WB;2
2024-02-15;MA040;12781;B2B;MP_RT;8
2024-02-15;MA041;45590;B2B;MP_RT;2
2024-02-15;MA042;1194;B2C;B2C_CL;1
2024-02-15;MA043;49132;B2C;MP_YM;3
2024-02-15;MA044;39999;B2C;B2C_CL;1
2024-02-15;MA045;30404;B2C;MP_OZ;1
2024-02-15;MA046;4618;B2B;MP_RT;10
2024-02-15;MA047;34901;B2C;B2C_CL;3
2024-02-15;MA048;41194;B2B;B2C_CL;0
2024-02-15;MA049;8541;B2B;ДКП;1
2024-02-15;MA050;44293;B2C;ДКП;7
2024-02-15;MA051;47423;B2C;MP_YM;9
2024-02-15;MA052;48376;B2B;MP_RT;1
2024-02-15;MA053;4241;B2B;B2C_CL;9
2024-02-15;MA054;27103;B2C;MP_WB;0
2024-02-15;MA055;5648;B2C;MP_WB;8
2024-02-15;MA056;27935;B2B;ДКП;0
2024-02-15;MA057;45704;B2B;MP_OZ;0
2024-02-15;MA058;34300;B2C;MP_RT;1
2024-02-15;MA059;22240;B2B;MP_OZ;9
2024-02-15;MA061;14738;B2B;ДКП;8
2024-02-15;MA062;30327;B2C;MP_YM;10
2024-02-15;MA063;15300;B2B;ДКП;6
2024-02-15;MA064;22799;B2B;ДКП;6
2024-02-15;MA065;42973;B2B;ДКП;3
2024-02-15;MA066;18631;B2B;ДКП;10
2024-02-15;MA067;45577;B2C;MP_YM;5
2024-02-15;MA068;9958;B2B;MP_WB;1
2024-02-15;MA069;41253;B2C;ДКП;6
2024-02-15;MA070;6420;B2B;ДКП;6
2024-02-15;MA071;27187;B2C;ДКП;3
2024-02-15;MA072;28473;B2B;ДКП;3
2024-02-15;MA073;38977;B2B;B2C_CL;1
2024-02-15;MA076;44612;B2B;MP_WB;9
2024-02-15;MA077;40431;B2C;MP_YM;5
2024-02-15;MA078;38486;B2C;MP_WB;9
2024-02-16;MA002;32674;B2B;MP_WB;6
2024-02-16;MA004;37741;B2C;B2C_CL;8
2024-02-16;MA005;19043;B2C;ДКП;5
2024-02-16;MA007;12281;B2C;MP_RT;4
2024-02-16;MA009;40009;B2C;MP_YM;4
2024-02-16;MA010;23541;B2C;MP_RT;4
2024-02-16;MA011;5663;B2B;MP_WB;2
2024-02-16;MA014;8722;B2C;B2C_CL;7
2024-02-16;MA015;30179;B2B;MP_RT;9
2024-02-16;MA017;20978;B2C;MP_WB;6
2024-02-16;MA019;4452;B2C;MP_WB;4
2024-02-16;MA020;4054;B2C;MP_RT;7
2024-02-16;MA021;48572;B2C;MP_YM;10
2024-02-16;MA022;26194;B2C;MP_YM;10
2024-02-16;MA025;10267;B2C;ДКП;10
2024-02-16;MA026;24591;B2C;MP_RT;10
2024-02-16;MA029;2009;B2B;MP_WB;2
2024-02-16;MA030;23355;B2B;ДКП;0
2024-02-16;MA031;35217;B2B;MP_RT;8
2024-02-16;MA032;37518;B2B;MP_OZ;3
2024-02-16;MA033;33755;B2B;B2C_CL;2
2024-02-16;MA037;25318;B2C;MP_OZ;7
2024-02-16;MA039;28405;B2C;B2C_CL;10
2024-02-16;MA040;17267;B2B;ДКП;6
2024-02-16;MA041;14203;B2C;B2C_CL;6
2024-02-16;MA042;47956;B2C;MP_RT;6
2024-02-16;MA043;1342;B2B;MP_RT;1
2024-02-16;MA044;47888;B2C;B2C_CL;8
2024-02-16;MA045;32308;B2B;MP_YM;0
2024-02-16;MA046;29746;B2C;MP_RT;8
2024-02-16;MA047;7042;B2C;MP_RT;6
2024-02-16;MA048;40352;B2C;MP_YM;0
2024-02-16;MA049;28147;B2B;MP_YM;7
2024-02-16;MA050;4332;B2C;MP_YM;10
2024-02-16;MA051;28960;B2C;ДКП;8
2024-02-16;MA052;46470;B2C;MP_RT;4
2024-02-16;MA053;5572;B2C;ДКП;6
2024-02-16;MA054;44042;B2C;MP_WB;10
2024-02-16;MA055;6483;B2B;ДКП;1
2024-02-16;MA056;15832;B2B;MP_WB;0
2024-02-16;MA057;37730;B2C;MP_YM;0
2024-02-16;MA058;43155;B2C;ДКП;4
2024-02-16;MA059;45373;B2B;MP_OZ;8
2024-02-16;MA061;17847;B2C;ДКП;3
2024-02-16;MA062;11079;B2C;MP_YM;1
2024-02-16;MA063;42879;B2B;MP_YM;1
2024-02-16;MA064;41562;B2B;MP_RT;4
2024-02-16;MA065;41510;B2B;B2C_CL;10
2024-02-16;MA066;13671;B2B;MP_WB;9
2024-02-16;MA067;9802;B2B;B2C_CL;10
2024-02-16;MA068;46324;B2C;ДКП;2
2024-02-16;MA069;49077;B2B;B2C_CL;1
2024-02-16;MA070;39462;B2B;ДКП;10
2024-02-16;MA071;43286;B2B;MP_OZ;2
2024-02-16;MA072;4293;B2B;B2C_CL;7
2024-02-16;MA073;5252;B2C;MP_RT;2
2024-02-16;MA076;6303;B2C;MP_RT;9
2024-02-16;MA077;2752;B2C;ДКП;7
2024-02-16;MA078;14469;B2C;MP_WB;9
2024-02-17;MA002;41171;B2B;ДКП;7
2024-02-17;MA004;33972;B2C;MP_OZ;4
2024-02-17;MA005;39089;B2B;MP_OZ;6
2024-02-17;MA007;2050;B2C;MP_WB;6
2024-02-17;MA009;31003;B2C;MP_RT;7
2024-02-17;MA010;45065;B2B;B2C_CL;2
2024-02-17;MA011;13665;B2B;MP_RT;3
2024-02-17;MA014;10395;B2C;MP_WB;2
2024-02-17;MA015;38804;B2C;MP_OZ;7
2024-02-17;MA017;3929;B2B;ДКП;7
2024-02-17;MA019;12728;B2B;ДКП;10
2024-02-17;MA020;28868;B2C;MP_OZ;5
2024-02-17;MA021;326;B2C;MP_RT;9
2024-02-17;MA022;23788;B2C;B2C_CL;4
2024-02-17;MA025;895;B2C;MP_YM;2
2024-02-17;MA026;30481;B2C;B2C_CL;4
2024-02-17;MA029;24511;B2C;B2C_CL;5
2024-02-17;MA030;30229;B2C;MP_OZ;3
2024-02-17;MA031;3345;B2B;ДКП;6
2024-02-17;MA032;24113;B2B;ДКП;7
2024-02-17;MA033;11683;B2B;ДКП;3
2024-02-17;MA037;26975;B2B;MP_YM;7
2024-02-17;MA039;21799;B2C;MP_OZ;9
2024-02-17;MA040;34906;B2B;MP_RT;8
2024-02-17;MA041;16069;B2B;ДКП;5
2024-02-17;MA042;25420;B2B;MP_RT;4
2024-02-17;MA043;34429;B2B;B2C_CL;5
2024-02-17;MA044;1884;B2C;ДКП;3
2024-02-17;MA045;46668;B2C;MP_YM;3
2024-02-17;MA046;25413;B2B;ДКП;6
2024-02-17;MA047;22217;B2C;MP_YM;4
2024-02-17;MA048;14468;B2B;B2C_CL;3
2024-02-17;MA049;25403;B2C;MP_OZ;4
2024-02-17;MA050;40799;B2C;MP_YM;1
2024-02-17;MA051;5107;B2C;MP_RT;10
2024-02-17;MA052;47137;B2B;MP_OZ;7
2024-02-17;MA053;10929;B2B;B2C_CL;7
2024-02-17;MA054;43561;B2B;ДКП;2
2024-02-17;MA055;49218;B2C;MP_YM;10
2024-02-17;MA056;48864;B2C;MP_WB;7
2024-02-17;MA057;33658;B2B;MP_RT;5
2024-02-17;MA058;26270;B2B;MP_OZ;0
2024-02-17;MA059;45765;B2B;B2C_CL;0
2024-02-17;MA061;1155;B2B;MP_WB;10
2024-02-17;MA062;30475;B2B;B2C_CL;1
2024-02-17;MA063;16348;B2C;MP_YM;9
2024-02-17;MA064;34438;B2C;ДКП;7
2024-02-17;MA065;29700;B2C;MP_RT;1
2024-02-17;MA066;35304;B2B;B2C_CL;2
2024-02-17;MA067;38452;B2C;MP_RT;4
2024-02-17;MA068;30988;B2C;B2C_CL;3
2024-02-17;MA069;37098;B2C;ДКП;7
2024-02-17;MA070;26063;B2B;B2C_CL;6
2024-02-17;MA071;42296;B2C;MP_YM;5
2024-02-17;MA072;37022;B2C;MP_WB;1
2024-02-17;MA073;44173;B2C;MP_WB;10
2024-02-17;MA076;16489;B2B;MP_OZ;9
2024-02-17;MA077;37787;B2C;MP_OZ;4
2024-02-17;MA078;14867;B2C;ДКП;0
2024-02-18;MA002;17165;B2C;ДКП;6
2024-02-18;MA004;7552;B2B;B2C_CL;10
2024-02-18;MA005;37273;B2C;MP_YM;3
2024-02-18;MA007;17274;B2C;MP_WB;7
2024-02-18;MA009;19284;B2B;B2C_CL;5
2024-02-18;MA010;33434;B2C;MP_WB;6
2024-02-18;MA011;26422;B2B;B2C_CL;0
2024-02-18;MA014;34293;B2B;MP_WB;6
2024-02-18;MA015;18564;B2C;MP_YM;5
2024-02-18;MA017;24019;B2C;MP_WB;8
2024-02-18;MA019;19393;B2B;MP_WB;5
2024-02-18;MA020;24565;B2C;MP_RT;1
2024-02-18;MA021;11827;B2C;ДКП;6
2024-02-18;MA022;22210;B2C;ДКП;2
2024-02-18;MA025;33293;B2B;MP_RT;7
2024-02-18;MA026;41948;B2B;B2C_CL;1
2024-02-18;MA029;48120;B2B;ДКП;0
2024-02-18;MA030;43732;B2B;MP_OZ;8
2024-02-18;MA031;34640;B2C;MP_OZ;8
2024-02-18;MA032;30691;B2C;B2C_CL;2
2024-02-18;MA033;16205;B2B;MP_WB;10
2024-02-18;MA037;5874;B2B;B2C_CL;6
2024-02-18;MA039;43350;B2C;ДКП;9
2024-02-18;MA040;32849;B2B;MP_WB;8
2024-02-18;MA041;14862;B2C;MP_WB;6
2024-02-18;MA042;35406;B2C;B2C_CL;7
2024-02-18;MA043;5276;B2C;B2C_CL;2
2024-02-18;MA044;18866;B2B;MP_RT;3
2024-02-18;MA045;35701;B2C;B2C_CL;8
2024-02-18;MA046;6936;B2C;MP_OZ;8
2024-02-18;MA047;11338;B2C;MP_WB;5
2024-02-18;MA048;1056;B2B;ДКП;8
2024-02-18;MA049;19901;B2C;MP_WB;0
2024-02-18;MA050;21905;B2B;MP_OZ;2
2024-02-18;MA051;42974;B2B;MP_RT;8
2024-02-18;MA052;26180;B2B;ДКП;0
2024-02-18;MA053;35933;B2C;MP_OZ;10
2024-02-18;MA054;44200;B2C;MP_WB;10
2024-02-18;MA055;33533;B2B;MP_OZ;8
2024-02-18;MA056;3114;B2C;MP_RT;0
2024-02-18;MA057;18120;B2C;MP_RT;10
2024-02-18;MA058;15584;B2B;B2C_CL;7
2024-02-18;MA059;29876;B2C;B2C_CL;5
2024-02-18;MA061;35289;B2B;MP_WB;7
2024-02-18;MA062;29399;B2B;B2C_CL;7
2024-02-18;MA063;43616;B2B;ДКП;4
2024-02-18;MA064;24528;B2B;ДКП;7
2024-02-18;MA065;42754;B2C;MP_YM;5
2024-02-18;MA066;20137;B2B;MP_WB;2
2024-02-18;MA067;32024;B2C;ДКП;10
2024-02-18;MA068;7496;B2C;ДКП;0
2024-02-18;MA069;49421;B2B;MP_WB;6
2024-02-18;MA070;45112;B2C;B2C_CL;5
2024-02-18;MA071;18946;B2B;MP_OZ;1
2024-02-18;MA072;16683;B2C;MP_OZ;8
2024-02-18;MA073;26544;B2C;ДКП;7
2024-02-18;MA076;2693;B2B;MP_RT;1
2024-02-18;MA077;227;B2C;B2C_CL;9
2024-02-18;MA078;5452;B2C;MP_YM;5
2024-02-19;MA002;5687;B2C;B2C_CL;0
2024-02-19;MA004;33940;B2C;ДКП;7
2024-02-19;MA005;8245;B2B;B2C_CL;8
2024-02-19;MA007;33652;B2C;B2C_CL;9
2024-02-19;MA009;10863;B2C;MP_OZ;6
2024-02-19;MA010;10412;B2B;B2C_CL;9
2024-02-19;MA011;33366;B2B;ДКП;7
2024-02-19;MA014;25654;B2C;MP_YM;1
2024-02-19;MA015;31063;B2C;ДКП;10
2024-02-19;MA017;37254;B2B;MP_WB;5
2024-02-19;MA019;31598;B2C;B2C_CL;3
2024-02-19;MA020;21375;B2C;MP_YM;10
2024-02-19;MA021;45796;B2B;ДКП;2
2024-02-19;MA022;4653;B2C;ДКП;10
2024-02-19;MA025;10888;B2C;B2C_CL;3
2024-02-19;MA026;25922;B2C;MP_WB;4
2024-02-19;MA029;47632;B2B;MP_YM;1
2024-02-19;MA030;41551;B2C;MP_OZ;4
2024-02-19;MA031;7210;B2B;MP_YM;9
2024-02-19;MA032;837;B2C;MP_OZ;8
2024-02-19;MA033;2840;B2B;MP_RT;10
2024-02-19;MA037;33951;B2C;MP_YM;10
2024-02-19;MA039;26961;B2B;B2C_CL;7
2024-02-19;MA040;35039;B2C;MP_WB;3
